DATE,VOUCHER_NO,ACCOUNT_CODE,ACCOUNT_NAME,DEBIT_INR,CREDIT_INR,NARRATION,COUNTERPARTY
24-04-2024,JV-10797,ACC-19808,Utility Expenses - Electricity,83698.96,0,UTR/725339//EXP,Generic Vendor 34 Pvt Ltd
24-04-2024,JV-10797,ACC-57994,Bank A/c - ICICI Current,0,83698.96,UTR/725339//EXP,Generic Vendor 34 Pvt Ltd
24-04-2024,JV-10828,ACC-98439,Travel and Conveyance,118930.32,0,UTR/838793//EXP,Generic Vendor 1 Pvt Ltd
24-04-2024,JV-10828,ACC-57994,Bank A/c - ICICI Current,0,118930.32,UTR/838793//EXP,Generic Vendor 1 Pvt Ltd
24-04-2024,JV-11336,ACC-52512,Salaries & Wages - Exec,62384.16,0,UTR/387198//EXP,Generic Vendor 8 Pvt Ltd
24-04-2024,JV-11336,ACC-64647,Bank A/c - HDFC Primary,0,62384.16,UTR/387198//EXP,Generic Vendor 8 Pvt Ltd
25-04-2024,JV-10714,ACC-59411,Marketing & Ad Spend,132667.46,0,UTR/534130//EXP,Generic Vendor 11 Pvt Ltd
25-04-2024,JV-10714,ACC-57994,Bank A/c - ICICI Current,0,132667.46,UTR/534130//EXP,Generic Vendor 11 Pvt Ltd
25-04-2024,JV-11398,ACC-50342,Legal & Professional Fees - Misc,53335.62,0,UTR/748680//EXP,Generic Vendor 11 Pvt Ltd
25-04-2024,JV-11398,ACC-57994,Bank A/c - ICICI Current,0,53335.62,UTR/748680//EXP,Generic Vendor 11 Pvt Ltd
25-04-2024,JV-11684,ACC-19808,Utility Expenses - Electricity,41157.92,0,UTR/875590//EXP,Generic Vendor 53 Pvt Ltd
25-04-2024,JV-11684,ACC-57994,Bank A/c - ICICI Current,0,41157.92,UTR/875590//EXP,Generic Vendor 53 Pvt Ltd
26-04-2024,JV-10217,ACC-52512,Salaries & Wages - Exec,90920.73,0,UTR/400096//EXP,Generic Vendor 58 Pvt Ltd
26-04-2024,JV-10217,ACC-14252,Bank A/c - Payroll,0,90920.73,UTR/400096//EXP,Generic Vendor 58 Pvt Ltd
26-04-2024,JV-10431,ACC-28426,Trade Receivables - HQ,42943.88,0,UTR/155040//EXP,Nova Logistics Solutions
26-04-2024,JV-10431,ACC-14252,Bank A/c - Payroll,0,42943.88,UTR/155040//EXP,Nova Logistics Solutions
26-04-2024,JV-11050,ACC-71213,Outbound Freight & Logistics,35910.95,0,UTR/395818//EXP,Generic Vendor 7 Pvt Ltd
26-04-2024,JV-11050,ACC-64647,Bank A/c - HDFC Primary,0,35910.95,UTR/395818//EXP,Generic Vendor 7 Pvt Ltd
26-04-2024,JV-11115,ACC-71213,Outbound Freight & Logistics,49472.76,0,UTR/626199//EXP,Generic Vendor 26 Pvt Ltd
26-04-2024,JV-11115,ACC-57994,Bank A/c - ICICI Current,0,49472.76,UTR/626199//EXP,Generic Vendor 26 Pvt Ltd
26-04-2024,JV-11230,ACC-98439,Travel and Conveyance,12522.58,0,UTR/510954//EXP,Generic Vendor 28 Pvt Ltd
26-04-2024,JV-11230,ACC-57994,Bank A/c - ICICI Current,0,12522.58,UTR/510954//EXP,Generic Vendor 28 Pvt Ltd
27-04-2024,JV-11965,ACC-98439,Travel and Conveyance,118067.31,0,UTR/554894//EXP,Generic Vendor 38 Pvt Ltd
27-04-2024,JV-11965,ACC-14252,Bank A/c - Payroll,0,118067.31,UTR/554894//EXP,Generic Vendor 38 Pvt Ltd
28-04-2024,JV-10157,ACC-50342,Legal & Professional Fees - Misc,146572.15,0,UTR/189318//EXP,Generic Vendor 20 Pvt Ltd
28-04-2024,JV-10157,ACC-64647,Bank A/c - HDFC Primary,0,146572.15,UTR/189318//EXP,Generic Vendor 20 Pvt Ltd
28-04-2024,JV-10912,ACC-71213,Outbound Freight & Logistics,117107.39,0,UTR/404771//EXP,Generic Vendor 5 Pvt Ltd
28-04-2024,JV-10912,ACC-57994,Bank A/c - ICICI Current,0,117107.39,UTR/404771//EXP,Generic Vendor 5 Pvt Ltd
28-04-2024,JV-11257,ACC-89551,Office Supplies & Consumables,102125.36,0,UTR/215027//EXP,Generic Vendor 23 Pvt Ltd
28-04-2024,JV-11257,ACC-14252,Bank A/c - Payroll,0,102125.36,UTR/215027//EXP,Generic Vendor 23 Pvt Ltd
28-04-2024,JV-11287,ACC-28426,Trade Receivables - HQ,136720.66,0,UTR/155074//EXP,Generic Vendor 8 Pvt Ltd
28-04-2024,JV-11287,ACC-57994,Bank A/c - ICICI Current,0,136720.66,UTR/155074//EXP,Generic Vendor 8 Pvt Ltd
28-04-2024,JV-11350,ACC-28426,Trade Receivables - HQ,53456.42,0,UTR/363592//EXP,Generic Vendor 28 Pvt Ltd
28-04-2024,JV-11350,ACC-57994,Bank A/c - ICICI Current,0,53456.42,UTR/363592//EXP,Generic Vendor 28 Pvt Ltd
28-04-2024,JV-11531,ACC-28426,Trade Receivables - HQ,47777.97,0,UTR/424291//EXP,Generic Vendor 25 Pvt Ltd
28-04-2024,JV-11531,ACC-64647,Bank A/c - HDFC Primary,0,47777.97,UTR/424291//EXP,Generic Vendor 25 Pvt Ltd
28-04-2024,JV-11751,ACC-10250,Internet and Comm Charges,143557.67,0,UTR/913432//EXP,Generic Vendor 5 Pvt Ltd
28-04-2024,JV-11751,ACC-14252,Bank A/c - Payroll,0,143557.67,UTR/913432//EXP,Generic Vendor 5 Pvt Ltd
28-04-2024,JV-12348,ACC-59411,Marketing & Ad Spend,89200,0,Salary EMP-042,EMP-042
28-04-2024,JV-12348,ACC-64647,Bank A/c - HDFC Primary,0,89200,Salary EMP-042,EMP-042
29-04-2024,JV-10016,ACC-49980,Repairs and Maintenance - Plant,145493.11,0,UTR/380746//EXP,Generic Vendor 26 Pvt Ltd
29-04-2024,JV-10016,ACC-64647,Bank A/c - HDFC Primary,0,145493.11,UTR/380746//EXP,Generic Vendor 26 Pvt Ltd
29-04-2024,JV-10476,ACC-50342,Legal & Professional Fees - Misc,178846.57,0,UTR/955413//EXP,Nova Logistics Solutions
29-04-2024,JV-10476,ACC-14252,Bank A/c - Payroll,0,178846.57,UTR/955413//EXP,Nova Logistics Solutions
29-04-2024,JV-10693,ACC-49980,Repairs and Maintenance - Plant,152831.4,0,UTR/507290//EXP,Generic Vendor 52 Pvt Ltd
29-04-2024,JV-10693,ACC-14252,Bank A/c - Payroll,0,152831.4,UTR/507290//EXP,Generic Vendor 52 Pvt Ltd
29-04-2024,JV-10698,ACC-49980,Repairs and Maintenance - Plant,41729.18,0,UTR/601207//EXP,Generic Vendor 34 Pvt Ltd
29-04-2024,JV-10698,ACC-14252,Bank A/c - Payroll,0,41729.18,UTR/601207//EXP,Generic Vendor 34 Pvt Ltd
29-04-2024,JV-11378,ACC-71213,Outbound Freight & Logistics,67426.32,0,UTR/216356//EXP,Generic Vendor 4 Pvt Ltd
29-04-2024,JV-11378,ACC-14252,Bank A/c - Payroll,0,67426.32,UTR/216356//EXP,Generic Vendor 4 Pvt Ltd
30-04-2024,JV-10691,ACC-47102,Software Subscriptions - SaaS,66265.62,0,UTR/344068//EXP,Generic Vendor 38 Pvt Ltd
30-04-2024,JV-10691,ACC-14252,Bank A/c - Payroll,0,66265.62,UTR/344068//EXP,Generic Vendor 38 Pvt Ltd
30-04-2024,JV-11193,ACC-98439,Travel and Conveyance,132161.95,0,UTR/654640//EXP,Generic Vendor 41 Pvt Ltd
30-04-2024,JV-11193,ACC-14252,Bank A/c - Payroll,0,132161.95,UTR/654640//EXP,Generic Vendor 41 Pvt Ltd
30-04-2024,JV-11768,ACC-49980,Repairs and Maintenance - Plant,147995.53,0,UTR/157259//EXP,Generic Vendor 36 Pvt Ltd
30-04-2024,JV-11768,ACC-14252,Bank A/c - Payroll,0,147995.53,UTR/157259//EXP,Generic Vendor 36 Pvt Ltd
01-05-2024,JV-10824,ACC-50342,Legal & Professional Fees - Misc,76636.91,0,UTR/606121//EXP,Generic Vendor 38 Pvt Ltd
01-05-2024,JV-10824,ACC-64647,Bank A/c - HDFC Primary,0,76636.91,UTR/606121//EXP,Generic Vendor 38 Pvt Ltd
01-05-2024,JV-12251,ACC-98439,Travel and Conveyance,850000,0,Lease rent LSE-101,TechPark Real Estate
01-05-2024,JV-12251,ACC-14252,Bank A/c - Payroll,0,850000,Lease rent LSE-101,TechPark Real Estate
01-05-2024,JV-12264,ACC-71213,Outbound Freight & Logistics,150000,0,Lease rent LSE-102,City Plaza Commercial
01-05-2024,JV-12264,ACC-57994,Bank A/c - ICICI Current,0,150000,Lease rent LSE-102,City Plaza Commercial
01-05-2024,JV-12277,ACC-10250,Internet and Comm Charges,1200000,0,Lease rent LSE-103,Global Logistics Infra
01-05-2024,JV-12277,ACC-57994,Bank A/c - ICICI Current,0,1200000,Lease rent LSE-103,Global Logistics Infra
02-05-2024,JV-10419,ACC-50342,Legal & Professional Fees - Misc,39699.48,0,UTR/794395//EXP,Generic Vendor 21 Pvt Ltd
02-05-2024,JV-10419,ACC-14252,Bank A/c - Payroll,0,39699.48,UTR/794395//EXP,Generic Vendor 21 Pvt Ltd
02-05-2024,JV-11488,ACC-89551,Office Supplies & Consumables,10985.97,0,UTR/484208//EXP,Generic Vendor 54 Pvt Ltd
02-05-2024,JV-11488,ACC-14252,Bank A/c - Payroll,0,10985.97,UTR/484208//EXP,Generic Vendor 54 Pvt Ltd
03-05-2024,JV-10037,ACC-10250,Internet and Comm Charges,107130.64,0,UTR/717024//EXP,Nova Logistics Solutions
03-05-2024,JV-10037,ACC-64647,Bank A/c - HDFC Primary,0,107130.64,UTR/717024//EXP,Nova Logistics Solutions
03-05-2024,JV-10604,ACC-71213,Outbound Freight & Logistics,41555.9,0,UTR/964915//EXP,Generic Vendor 28 Pvt Ltd
03-05-2024,JV-10604,ACC-57994,Bank A/c - ICICI Current,0,41555.9,UTR/964915//EXP,Generic Vendor 28 Pvt Ltd
03-05-2024,JV-10645,ACC-19808,Utility Expenses - Electricity,175583.95,0,UTR/180813//EXP,Generic Vendor 41 Pvt Ltd
03-05-2024,JV-10645,ACC-14252,Bank A/c - Payroll,0,175583.95,UTR/180813//EXP,Generic Vendor 41 Pvt Ltd
03-05-2024,JV-10901,ACC-52512,Salaries & Wages - Exec,127056.12,0,UTR/475075//EXP,Generic Vendor 5 Pvt Ltd
03-05-2024,JV-10901,ACC-64647,Bank A/c - HDFC Primary,0,127056.12,UTR/475075//EXP,Generic Vendor 5 Pvt Ltd
03-05-2024,JV-10932,ACC-19808,Utility Expenses - Electricity,44421.3,0,UTR/316818//EXP,Generic Vendor 43 Pvt Ltd
03-05-2024,JV-10932,ACC-57994,Bank A/c - ICICI Current,0,44421.3,UTR/316818//EXP,Generic Vendor 43 Pvt Ltd
03-05-2024,JV-11029,ACC-47102,Software Subscriptions - SaaS,12527.1,0,UTR/516297//EXP,Generic Vendor 50 Pvt Ltd
03-05-2024,JV-11029,ACC-14252,Bank A/c - Payroll,0,12527.1,UTR/516297//EXP,Generic Vendor 50 Pvt Ltd
03-05-2024,JV-11332,ACC-98439,Travel and Conveyance,90994.4,0,UTR/745533//EXP,Generic Vendor 52 Pvt Ltd
03-05-2024,JV-11332,ACC-64647,Bank A/c - HDFC Primary,0,90994.4,UTR/745533//EXP,Generic Vendor 52 Pvt Ltd
04-05-2024,JV-10017,ACC-49980,Repairs and Maintenance - Plant,158117.07,0,UTR/322955//EXP,Generic Vendor 21 Pvt Ltd
04-05-2024,JV-10017,ACC-14252,Bank A/c - Payroll,0,158117.07,UTR/322955//EXP,Generic Vendor 21 Pvt Ltd
04-05-2024,JV-10156,ACC-59411,Marketing & Ad Spend,16112.54,0,UTR/819796//EXP,Generic Vendor 41 Pvt Ltd
04-05-2024,JV-10156,ACC-57994,Bank A/c - ICICI Current,0,16112.54,UTR/819796//EXP,Generic Vendor 41 Pvt Ltd
04-05-2024,JV-10307,ACC-10250,Internet and Comm Charges,101759.49,0,UTR/397949//EXP,Generic Vendor 25 Pvt Ltd
04-05-2024,JV-10307,ACC-64647,Bank A/c - HDFC Primary,0,101759.49,UTR/397949//EXP,Generic Vendor 25 Pvt Ltd
04-05-2024,JV-11709,ACC-47102,Software Subscriptions - SaaS,75126.4,0,UTR/119527//EXP,Nova Logistics Solutions
04-05-2024,JV-11709,ACC-64647,Bank A/c - HDFC Primary,0,75126.4,UTR/119527//EXP,Nova Logistics Solutions
04-05-2024,JV-11862,ACC-28426,Trade Receivables - HQ,118040.26,0,UTR/146073//EXP,Generic Vendor 24 Pvt Ltd
04-05-2024,JV-11862,ACC-57994,Bank A/c - ICICI Current,0,118040.26,UTR/146073//EXP,Generic Vendor 24 Pvt Ltd
04-05-2024,JV-11939,ACC-28426,Trade Receivables - HQ,69730.83,0,UTR/879058//EXP,Generic Vendor 46 Pvt Ltd
04-05-2024,JV-11939,ACC-57994,Bank A/c - ICICI Current,0,69730.83,UTR/879058//EXP,Generic Vendor 46 Pvt Ltd
05-05-2024,JV-10039,ACC-89551,Office Supplies & Consumables,15541.75,0,UTR/392004//EXP,Generic Vendor 16 Pvt Ltd
05-05-2024,JV-10039,ACC-57994,Bank A/c - ICICI Current,0,15541.75,UTR/392004//EXP,Generic Vendor 16 Pvt Ltd
05-05-2024,JV-10343,ACC-10250,Internet and Comm Charges,132730.56,0,UTR/208699//EXP,Generic Vendor 41 Pvt Ltd
05-05-2024,JV-10343,ACC-64647,Bank A/c - HDFC Primary,0,132730.56,UTR/208699//EXP,Generic Vendor 41 Pvt Ltd
05-05-2024,JV-10713,ACC-10250,Internet and Comm Charges,142302.54,0,UTR/101343//EXP,Generic Vendor 47 Pvt Ltd
05-05-2024,JV-10713,ACC-57994,Bank A/c - ICICI Current,0,142302.54,UTR/101343//EXP,Generic Vendor 47 Pvt Ltd
05-05-2024,JV-10741,ACC-98439,Travel and Conveyance,101476.46,0,UTR/441968//EXP,Generic Vendor 36 Pvt Ltd
05-05-2024,JV-10741,ACC-57994,Bank A/c - ICICI Current,0,101476.46,UTR/441968//EXP,Generic Vendor 36 Pvt Ltd
05-05-2024,JV-11132,ACC-59411,Marketing & Ad Spend,51021.94,0,UTR/792165//EXP,Generic Vendor 55 Pvt Ltd
05-05-2024,JV-11132,ACC-14252,Bank A/c - Payroll,0,51021.94,UTR/792165//EXP,Generic Vendor 55 Pvt Ltd
05-05-2024,JV-11429,ACC-52512,Salaries & Wages - Exec,67031.43,0,UTR/693047//EXP,Generic Vendor 31 Pvt Ltd
05-05-2024,JV-11429,ACC-14252,Bank A/c - Payroll,0,67031.43,UTR/693047//EXP,Generic Vendor 31 Pvt Ltd
05-05-2024,JV-11863,ACC-49980,Repairs and Maintenance - Plant,56371.56,0,UTR/623843//EXP,Generic Vendor 39 Pvt Ltd
05-05-2024,JV-11863,ACC-57994,Bank A/c - ICICI Current,0,56371.56,UTR/623843//EXP,Generic Vendor 39 Pvt Ltd
06-05-2024,JV-10062,ACC-49980,Repairs and Maintenance - Plant,53442.77,0,UTR/974244//EXP,Generic Vendor 29 Pvt Ltd
06-05-2024,JV-10062,ACC-57994,Bank A/c - ICICI Current,0,53442.77,UTR/974244//EXP,Generic Vendor 29 Pvt Ltd
06-05-2024,JV-10133,ACC-71213,Outbound Freight & Logistics,63397.92,0,UTR/540463//EXP,Generic Vendor 55 Pvt Ltd
06-05-2024,JV-10133,ACC-14252,Bank A/c - Payroll,0,63397.92,UTR/540463//EXP,Generic Vendor 55 Pvt Ltd
06-05-2024,JV-10190,ACC-19808,Utility Expenses - Electricity,63157.92,0,UTR/632401//EXP,Generic Vendor 51 Pvt Ltd
06-05-2024,JV-10190,ACC-57994,Bank A/c - ICICI Current,0,63157.92,UTR/632401//EXP,Generic Vendor 51 Pvt Ltd
06-05-2024,JV-11074,ACC-71213,Outbound Freight & Logistics,82541,0,UTR/376141//EXP,Generic Vendor 53 Pvt Ltd
06-05-2024,JV-11074,ACC-64647,Bank A/c - HDFC Primary,0,82541,UTR/376141//EXP,Generic Vendor 53 Pvt Ltd
06-05-2024,JV-11315,ACC-71213,Outbound Freight & Logistics,3585.4,0,UTR/957710//EXP,Generic Vendor 45 Pvt Ltd
06-05-2024,JV-11315,ACC-64647,Bank A/c - HDFC Primary,0,3585.4,UTR/957710//EXP,Generic Vendor 45 Pvt Ltd
06-05-2024,JV-11770,ACC-10250,Internet and Comm Charges,121211.24,0,UTR/825447//EXP,Generic Vendor 45 Pvt Ltd
06-05-2024,JV-11770,ACC-64647,Bank A/c - HDFC Primary,0,121211.24,UTR/825447//EXP,Generic Vendor 45 Pvt Ltd
06-05-2024,JV-11824,ACC-47102,Software Subscriptions - SaaS,68251.45,0,UTR/280172//EXP,Generic Vendor 1 Pvt Ltd
06-05-2024,JV-11824,ACC-64647,Bank A/c - HDFC Primary,0,68251.45,UTR/280172//EXP,Generic Vendor 1 Pvt Ltd
07-05-2024,JV-10165,ACC-28426,Trade Receivables - HQ,166532.25,0,UTR/929683//EXP,Generic Vendor 51 Pvt Ltd
07-05-2024,JV-10165,ACC-64647,Bank A/c - HDFC Primary,0,166532.25,UTR/929683//EXP,Generic Vendor 51 Pvt Ltd
07-05-2024,JV-10283,ACC-59411,Marketing & Ad Spend,10487.5,0,UTR/582087//EXP,Generic Vendor 2 Pvt Ltd
07-05-2024,JV-10283,ACC-14252,Bank A/c - Payroll,0,10487.5,UTR/582087//EXP,Generic Vendor 2 Pvt Ltd
07-05-2024,JV-10898,ACC-52512,Salaries & Wages - Exec,164244.62,0,UTR/506881//EXP,Generic Vendor 27 Pvt Ltd
07-05-2024,JV-10898,ACC-64647,Bank A/c - HDFC Primary,0,164244.62,UTR/506881//EXP,Generic Vendor 27 Pvt Ltd
07-05-2024,JV-11055,ACC-71213,Outbound Freight & Logistics,35143.86,0,UTR/982417//EXP,Generic Vendor 58 Pvt Ltd
07-05-2024,JV-11055,ACC-57994,Bank A/c - ICICI Current,0,35143.86,UTR/982417//EXP,Generic Vendor 58 Pvt Ltd
07-05-2024,JV-11088,ACC-19808,Utility Expenses - Electricity,170194.82,0,UTR/201836//EXP,Generic Vendor 34 Pvt Ltd
07-05-2024,JV-11088,ACC-64647,Bank A/c - HDFC Primary,0,170194.82,UTR/201836//EXP,Generic Vendor 34 Pvt Ltd
07-05-2024,JV-11375,ACC-59411,Marketing & Ad Spend,61924.39,0,UTR/410997//EXP,Generic Vendor 3 Pvt Ltd
07-05-2024,JV-11375,ACC-14252,Bank A/c - Payroll,0,61924.39,UTR/410997//EXP,Generic Vendor 3 Pvt Ltd
08-05-2024,JV-10061,ACC-71213,Outbound Freight & Logistics,92541.59,0,UTR/465962//EXP,Generic Vendor 9 Pvt Ltd
08-05-2024,JV-10061,ACC-64647,Bank A/c - HDFC Primary,0,92541.59,UTR/465962//EXP,Generic Vendor 9 Pvt Ltd
08-05-2024,JV-10376,ACC-50342,Legal & Professional Fees - Misc,116693.93,0,UTR/588461//EXP,Generic Vendor 29 Pvt Ltd
08-05-2024,JV-10376,ACC-57994,Bank A/c - ICICI Current,0,116693.93,UTR/588461//EXP,Generic Vendor 29 Pvt Ltd
08-05-2024,JV-10552,ACC-47102,Software Subscriptions - SaaS,87824.54,0,UTR/660324//EXP,Generic Vendor 26 Pvt Ltd
08-05-2024,JV-10552,ACC-14252,Bank A/c - Payroll,0,87824.54,UTR/660324//EXP,Generic Vendor 26 Pvt Ltd
08-05-2024,JV-10632,ACC-89551,Office Supplies & Consumables,14953.26,0,UTR/326222//EXP,Generic Vendor 17 Pvt Ltd
08-05-2024,JV-10632,ACC-14252,Bank A/c - Payroll,0,14953.26,UTR/326222//EXP,Generic Vendor 17 Pvt Ltd
08-05-2024,JV-11561,ACC-98439,Travel and Conveyance,13399.16,0,UTR/346249//EXP,Generic Vendor 22 Pvt Ltd
08-05-2024,JV-11561,ACC-14252,Bank A/c - Payroll,0,13399.16,UTR/346249//EXP,Generic Vendor 22 Pvt Ltd
09-05-2024,JV-10130,ACC-52512,Salaries & Wages - Exec,150011.18,0,UTR/206851//EXP,Generic Vendor 16 Pvt Ltd
09-05-2024,JV-10130,ACC-14252,Bank A/c - Payroll,0,150011.18,UTR/206851//EXP,Generic Vendor 16 Pvt Ltd
09-05-2024,JV-10358,ACC-28426,Trade Receivables - HQ,74899.21,0,UTR/940010//EXP,Generic Vendor 33 Pvt Ltd
09-05-2024,JV-10358,ACC-14252,Bank A/c - Payroll,0,74899.21,UTR/940010//EXP,Generic Vendor 33 Pvt Ltd
09-05-2024,JV-10503,ACC-28426,Trade Receivables - HQ,138287.98,0,UTR/244170//EXP,Generic Vendor 27 Pvt Ltd
09-05-2024,JV-10503,ACC-64647,Bank A/c - HDFC Primary,0,138287.98,UTR/244170//EXP,Generic Vendor 27 Pvt Ltd
09-05-2024,JV-10679,ACC-89551,Office Supplies & Consumables,38001.81,0,UTR/564971//EXP,Delta Trading Corp
09-05-2024,JV-10679,ACC-64647,Bank A/c - HDFC Primary,0,38001.81,UTR/564971//EXP,Delta Trading Corp
09-05-2024,JV-10719,ACC-71213,Outbound Freight & Logistics,62817.25,0,UTR/606186//EXP,Generic Vendor 40 Pvt Ltd
09-05-2024,JV-10719,ACC-64647,Bank A/c - HDFC Primary,0,62817.25,UTR/606186//EXP,Generic Vendor 40 Pvt Ltd
10-05-2024,JV-10284,ACC-10250,Internet and Comm Charges,78983.32,0,UTR/843963//EXP,Generic Vendor 26 Pvt Ltd
10-05-2024,JV-10284,ACC-14252,Bank A/c - Payroll,0,78983.32,UTR/843963//EXP,Generic Vendor 26 Pvt Ltd
10-05-2024,JV-10299,ACC-28426,Trade Receivables - HQ,111856.48,0,UTR/503159//EXP,Generic Vendor 33 Pvt Ltd
10-05-2024,JV-10299,ACC-64647,Bank A/c - HDFC Primary,0,111856.48,UTR/503159//EXP,Generic Vendor 33 Pvt Ltd
10-05-2024,JV-10363,ACC-52512,Salaries & Wages - Exec,96714.4,0,UTR/429657//EXP,Generic Vendor 26 Pvt Ltd
10-05-2024,JV-10363,ACC-64647,Bank A/c - HDFC Primary,0,96714.4,UTR/429657//EXP,Generic Vendor 26 Pvt Ltd
10-05-2024,JV-10923,ACC-98439,Travel and Conveyance,153376.95,0,UTR/132709//EXP,Generic Vendor 41 Pvt Ltd
10-05-2024,JV-10923,ACC-64647,Bank A/c - HDFC Primary,0,153376.95,UTR/132709//EXP,Generic Vendor 41 Pvt Ltd
10-05-2024,JV-10937,ACC-71213,Outbound Freight & Logistics,69610.19,0,UTR/333726//EXP,Generic Vendor 59 Pvt Ltd
10-05-2024,JV-10937,ACC-57994,Bank A/c - ICICI Current,0,69610.19,UTR/333726//EXP,Generic Vendor 59 Pvt Ltd
10-05-2024,JV-11273,ACC-28426,Trade Receivables - HQ,98437.91,0,UTR/427679//EXP,Generic Vendor 38 Pvt Ltd
10-05-2024,JV-11273,ACC-14252,Bank A/c - Payroll,0,98437.91,UTR/427679//EXP,Generic Vendor 38 Pvt Ltd
10-05-2024,JV-11280,ACC-19808,Utility Expenses - Electricity,26459.36,0,UTR/388586//EXP,Generic Vendor 18 Pvt Ltd
10-05-2024,JV-11280,ACC-57994,Bank A/c - ICICI Current,0,26459.36,UTR/388586//EXP,Generic Vendor 18 Pvt Ltd
10-05-2024,JV-11449,ACC-89551,Office Supplies & Consumables,137048.12,0,UTR/305888//EXP,Generic Vendor 3 Pvt Ltd
10-05-2024,JV-11449,ACC-57994,Bank A/c - ICICI Current,0,137048.12,UTR/305888//EXP,Generic Vendor 3 Pvt Ltd
10-05-2024,JV-11996,ACC-19808,Utility Expenses - Electricity,97070.22,0,UTR/675006//EXP,Generic Vendor 44 Pvt Ltd
10-05-2024,JV-11996,ACC-64647,Bank A/c - HDFC Primary,0,97070.22,UTR/675006//EXP,Generic Vendor 44 Pvt Ltd
10-05-2024,JV-12341,ACC-12671,CWIP - IT Projects,600000,0,Vendor payment PRJ-088,TechConsult Inc.
10-05-2024,JV-12341,ACC-14252,Bank A/c - Payroll,0,600000,Vendor payment PRJ-088,TechConsult Inc.
11-05-2024,JV-10333,ACC-89551,Office Supplies & Consumables,41170.89,0,UTR/675462//EXP,Generic Vendor 10 Pvt Ltd
11-05-2024,JV-10333,ACC-57994,Bank A/c - ICICI Current,0,41170.89,UTR/675462//EXP,Generic Vendor 10 Pvt Ltd
11-05-2024,JV-10381,ACC-19808,Utility Expenses - Electricity,115405.11,0,UTR/387782//EXP,Generic Vendor 36 Pvt Ltd
11-05-2024,JV-10381,ACC-64647,Bank A/c - HDFC Primary,0,115405.11,UTR/387782//EXP,Generic Vendor 36 Pvt Ltd
11-05-2024,JV-10636,ACC-71213,Outbound Freight & Logistics,175453.47,0,UTR/662445//EXP,Generic Vendor 10 Pvt Ltd
11-05-2024,JV-10636,ACC-64647,Bank A/c - HDFC Primary,0,175453.47,UTR/662445//EXP,Generic Vendor 10 Pvt Ltd
11-05-2024,JV-11024,ACC-50342,Legal & Professional Fees - Misc,43394.58,0,UTR/784733//EXP,Generic Vendor 21 Pvt Ltd
11-05-2024,JV-11024,ACC-57994,Bank A/c - ICICI Current,0,43394.58,UTR/784733//EXP,Generic Vendor 21 Pvt Ltd
12-05-2024,JV-10162,ACC-50342,Legal & Professional Fees - Misc,33765,0,UTR/264136//EXP,Generic Vendor 5 Pvt Ltd
12-05-2024,JV-10162,ACC-64647,Bank A/c - HDFC Primary,0,33765,UTR/264136//EXP,Generic Vendor 5 Pvt Ltd
12-05-2024,JV-10171,ACC-52512,Salaries & Wages - Exec,160427.85,0,UTR/437978//EXP,Generic Vendor 48 Pvt Ltd
12-05-2024,JV-10171,ACC-64647,Bank A/c - HDFC Primary,0,160427.85,UTR/437978//EXP,Generic Vendor 48 Pvt Ltd
12-05-2024,JV-10455,ACC-71213,Outbound Freight & Logistics,96486.64,0,UTR/181896//EXP,Generic Vendor 24 Pvt Ltd
12-05-2024,JV-10455,ACC-57994,Bank A/c - ICICI Current,0,96486.64,UTR/181896//EXP,Generic Vendor 24 Pvt Ltd
12-05-2024,JV-10513,ACC-28426,Trade Receivables - HQ,137446.7,0,UTR/524965//EXP,Generic Vendor 6 Pvt Ltd
12-05-2024,JV-10513,ACC-14252,Bank A/c - Payroll,0,137446.7,UTR/524965//EXP,Generic Vendor 6 Pvt Ltd
12-05-2024,JV-11340,ACC-89551,Office Supplies & Consumables,34756.08,0,UTR/841071//EXP,Generic Vendor 6 Pvt Ltd
12-05-2024,JV-11340,ACC-64647,Bank A/c - HDFC Primary,0,34756.08,UTR/841071//EXP,Generic Vendor 6 Pvt Ltd
12-05-2024,JV-11790,ACC-47102,Software Subscriptions - SaaS,111834.9,0,UTR/633320//EXP,Generic Vendor 11 Pvt Ltd
12-05-2024,JV-11790,ACC-14252,Bank A/c - Payroll,0,111834.9,UTR/633320//EXP,Generic Vendor 11 Pvt Ltd
13-05-2024,JV-10529,ACC-19808,Utility Expenses - Electricity,70260,0,UTR/764693//EXP,Generic Vendor 51 Pvt Ltd
13-05-2024,JV-10529,ACC-64647,Bank A/c - HDFC Primary,0,70260,UTR/764693//EXP,Generic Vendor 51 Pvt Ltd
13-05-2024,JV-11543,ACC-98439,Travel and Conveyance,47179.83,0,UTR/904894//EXP,Generic Vendor 46 Pvt Ltd
13-05-2024,JV-11543,ACC-64647,Bank A/c - HDFC Primary,0,47179.83,UTR/904894//EXP,Generic Vendor 46 Pvt Ltd
13-05-2024,JV-11712,ACC-28426,Trade Receivables - HQ,39011.87,0,UTR/491438//EXP,Generic Vendor 10 Pvt Ltd
13-05-2024,JV-11712,ACC-14252,Bank A/c - Payroll,0,39011.87,UTR/491438//EXP,Generic Vendor 10 Pvt Ltd
13-05-2024,JV-11846,ACC-71213,Outbound Freight & Logistics,45885.97,0,UTR/247068//EXP,Generic Vendor 29 Pvt Ltd
